id,username,filename,status,timestamp
1,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5292.jpg,kept,2025-06-05 09:49:56.129524+00
2,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5220.jpg,deleted,2025-06-05 09:49:56.129524+00
3,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5293.jpg,kept,2025-06-05 09:49:56.129524+00
4,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5194.jpg,deleted,2025-06-05 09:49:56.129524+00
5,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5319.jpg,kept,2025-06-05 09:49:56.129524+00
6,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5316.jpg,deleted,2025-06-05 09:49:56.129524+00
7,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5241.jpg,deleted,2025-06-05 09:49:56.129524+00
8,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5306.jpg,deleted,2025-06-05 09:49:56.129524+00
9,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5276.jpg,deleted,2025-06-05 09:49:56.129524+00
10,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5197.jpg,deleted,2025-06-05 09:49:56.129524+00
11,Ethan,photos/Helmet & Stole Hanger/DSC_5370.jpg,deleted,2025-06-05 09:50:35.422053+00
12,Ethan,photos/Helmet & Stole Hanger/DSC_5328.jpg,deleted,2025-06-05 09:50:35.422053+00
13,Ethan,photos/Helmet & Stole Hanger/DSC_5325.jpg,deleted,2025-06-05 09:50:35.422053+00
14,Ethan,photos/Helmet & Stole Hanger/DSC_5353.jpg,kept,2025-06-05 09:50:35.422053+00
15,Ethan,photos/Helmet & Stole Hanger/DSC_5388.jpg,kept,2025-06-05 09:50:35.422053+00
16,Ethan,photos/Helmet & Stole Hanger/DSC_5394.jpg,kept,2025-06-05 09:50:35.422053+00
17,Ethan,photos/Helmet & Stole Hanger/DSC_5398.jpg,kept,2025-06-05 09:50:35.422053+00
18,Ethan,photos/Helmet & Stole Hanger/DSC_5366.jpg,kept,2025-06-05 09:50:35.422053+00
19,Ethan,photos/Helmet & Stole Hanger/DSC_5385.jpg,deleted,2025-06-05 09:50:35.422053+00
20,Ethan,photos/Helmet & Stole Hanger/DSC_5368.jpg,kept,2025-06-05 09:50:35.422053+00
21,Ethan,photos/Helmet & Stole Hanger/DSC_5413.jpg,deleted,2025-06-05 09:51:13.636987+00
22,Ethan,photos/Helmet & Stole Hanger/DSC_5386.jpg,kept,2025-06-05 09:51:13.636987+00
23,Ethan,photos/Helmet & Stole Hanger/DSC_5335.jpg,deleted,2025-06-05 09:51:13.636987+00
24,Ethan,photos/Helmet & Stole Hanger/DSC_5320.jpg,deleted,2025-06-05 09:51:13.636987+00
25,Ethan,photos/Helmet & Stole Hanger/DSC_5412.jpg,kept,2025-06-05 09:51:13.636987+00
26,Ethan,photos/Helmet & Stole Hanger/DSC_5398.jpg,kept,2025-06-05 09:51:13.636987+00
27,Ethan,photos/Helmet & Stole Hanger/DSC_5362.jpg,kept,2025-06-05 09:51:13.636987+00
28,Ethan,photos/Helmet & Stole Hanger/DSC_5354.jpg,deleted,2025-06-05 09:51:13.636987+00
29,Ethan,photos/Helmet & Stole Hanger/DSC_5358.jpg,kept,2025-06-05 09:51:13.636987+00
30,Ethan,photos/Helmet & Stole Hanger/DSC_5341.jpg,kept,2025-06-05 09:51:13.636987+00
31,Ethan,photos/Walking/DSC_6460.jpg,kept,2025-06-05 09:52:12.002473+00
32,Ethan,photos/Walking/DSC_6418.jpg,deleted,2025-06-05 09:52:12.002473+00
33,Ethan,photos/Walking/DSC_6481.jpg,deleted,2025-06-05 09:52:12.002473+00
34,Ethan,photos/Walking/DSC_6569.jpg,deleted,2025-06-05 09:52:12.002473+00
35,Ethan,photos/Walking/DSC_6474.jpg,kept,2025-06-05 09:52:12.002473+00
36,Ethan,photos/Walking/DSC_6523.jpg,kept,2025-06-05 09:52:12.002473+00
37,Ethan,photos/Walking/DSC_6461.jpg,deleted,2025-06-05 09:52:12.002473+00
38,Ethan,photos/Walking/DSC_6501.jpg,deleted,2025-06-05 09:52:12.002473+00
39,Ethan,photos/Walking/DSC_6374.jpg,deleted,2025-06-05 09:52:12.002473+00
40,Ethan,photos/Walking/DSC_6494.jpg,deleted,2025-06-05 09:52:12.002473+00
41,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4778.jpg,deleted,2025-06-05 09:52:49.941426+00
42,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4823.jpg,deleted,2025-06-05 09:52:49.941426+00
43,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4766.jpg,kept,2025-06-05 09:52:49.941426+00
44,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4957.jpg,kept,2025-06-05 09:52:49.941426+00
45,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4785.jpg,deleted,2025-06-05 09:52:49.941426+00
46,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4820.jpg,deleted,2025-06-05 09:52:49.941426+00
47,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4784.jpg,kept,2025-06-05 09:52:49.941426+00
48,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4950.jpg,deleted,2025-06-05 09:52:49.941426+00
49,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4861.jpg,deleted,2025-06-05 09:52:49.941426+00
50,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4809.jpg,kept,2025-06-05 09:52:49.941426+00
51,Ethan,photos/Helmet & Stole Hanger/DSC_5371.jpg,kept,2025-06-05 09:53:32.886535+00
52,Ethan,photos/Helmet & Stole Hanger/DSC_5414.jpg,deleted,2025-06-05 09:53:32.886535+00
53,Ethan,photos/Helmet & Stole Hanger/DSC_5391.jpg,kept,2025-06-05 09:53:32.886535+00
54,Ethan,photos/Helmet & Stole Hanger/DSC_5320.jpg,deleted,2025-06-05 09:53:32.886535+00
55,Ethan,photos/Helmet & Stole Hanger/DSC_5402.jpg,deleted,2025-06-05 09:53:32.886535+00
56,Ethan,photos/Helmet & Stole Hanger/DSC_5383.jpg,deleted,2025-06-05 09:53:32.886535+00
57,Ethan,photos/Helmet & Stole Hanger/DSC_5345.jpg,deleted,2025-06-05 09:53:32.886535+00
58,Ethan,photos/Helmet & Stole Hanger/DSC_5367.jpg,deleted,2025-06-05 09:53:32.886535+00
59,Ethan,photos/Helmet & Stole Hanger/DSC_5406.jpg,kept,2025-06-05 09:53:32.886535+00
60,Ethan,photos/Helmet & Stole Hanger/DSC_5324.jpg,deleted,2025-06-05 09:53:32.886535+00
61,Ethan,photos/Helmet & Stole Hanger/DSC_5407.jpg,kept,2025-06-05 10:22:08.496015+00
62,Ethan,photos/Helmet & Stole Hanger/DSC_5360.jpg,deleted,2025-06-05 10:22:08.496015+00
63,Ethan,photos/Helmet & Stole Hanger/DSC_5399.jpg,deleted,2025-06-05 10:22:08.496015+00
64,Ethan,photos/Helmet & Stole Hanger/DSC_5323.jpg,deleted,2025-06-05 10:22:08.496015+00
65,Ethan,photos/Helmet & Stole Hanger/DSC_5401.jpg,deleted,2025-06-05 10:22:08.496015+00
66,Ethan,photos/Helmet & Stole Hanger/DSC_5410.jpg,kept,2025-06-05 10:22:08.496015+00
67,Ethan,photos/Helmet & Stole Hanger/DSC_5416.jpg,deleted,2025-06-05 10:22:08.496015+00
68,Ethan,photos/Helmet & Stole Hanger/DSC_5361.jpg,deleted,2025-06-05 10:22:08.496015+00
69,Ethan,photos/Helmet & Stole Hanger/DSC_5400.jpg,kept,2025-06-05 10:22:08.496015+00
70,Ethan,photos/Helmet & Stole Hanger/DSC_5342.jpg,deleted,2025-06-05 10:22:08.496015+00
71,Ethan,photos/Concrete Wall Stoles/DSC_6192.jpg,kept,2025-06-05 10:22:45.864559+00
72,Ethan,photos/Concrete Wall Stoles/DSC_6160.jpg,deleted,2025-06-05 10:22:45.864559+00
73,Ethan,photos/Concrete Wall Stoles/DSC_6199.jpg,kept,2025-06-05 10:22:45.864559+00
74,Ethan,photos/Concrete Wall Stoles/DSC_6132.jpg,deleted,2025-06-05 10:22:45.864559+00
75,Ethan,photos/Concrete Wall Stoles/DSC_6149.jpg,kept,2025-06-05 10:22:45.864559+00
76,Ethan,photos/Concrete Wall Stoles/DSC_6154.jpg,deleted,2025-06-05 10:22:45.864559+00
77,Ethan,photos/Concrete Wall Stoles/DSC_6072.jpg,deleted,2025-06-05 10:22:45.864559+00
78,Ethan,photos/Concrete Wall Stoles/DSC_6096.jpg,deleted,2025-06-05 10:22:45.864559+00
79,Ethan,photos/Concrete Wall Stoles/DSC_6055.jpg,kept,2025-06-05 10:22:45.864559+00
80,Ethan,photos/Concrete Wall Stoles/DSC_6119.jpg,deleted,2025-06-05 10:22:45.864559+00
81,Ethan,photos/Geisel/DSC_5728.jpg,kept,2025-06-05 10:23:34.708841+00
82,Ethan,photos/Geisel/DSC_5507.jpg,kept,2025-06-05 10:23:34.708841+00
83,Ethan,photos/Geisel/DSC_5559.jpg,kept,2025-06-05 10:23:34.708841+00
84,Ethan,photos/Geisel/DSC_5502.jpg,kept,2025-06-05 10:23:34.708841+00
85,Ethan,photos/Geisel/DSC_5727.jpg,kept,2025-06-05 10:23:34.708841+00
86,Ethan,photos/Geisel/DSC_5618.jpg,deleted,2025-06-05 10:23:34.708841+00
87,Ethan,photos/Geisel/DSC_5756.jpg,kept,2025-06-05 10:23:34.708841+00
88,Ethan,photos/Geisel/DSC_5673.jpg,deleted,2025-06-05 10:23:34.708841+00
89,Ethan,photos/Geisel/DSC_5544.jpg,deleted,2025-06-05 10:23:34.708841+00
90,Ethan,photos/Geisel/DSC_5759.jpg,kept,2025-06-05 10:23:34.708841+00
91,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4913.jpg,kept,2025-06-05 10:23:56.748147+00
92,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4892.jpg,deleted,2025-06-05 10:23:56.748147+00
93,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4821.jpg,deleted,2025-06-05 10:23:56.748147+00
94,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4827.jpg,kept,2025-06-05 10:23:56.748147+00
95,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4850.jpg,deleted,2025-06-05 10:23:56.748147+00
96,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4853.jpg,kept,2025-06-05 10:23:56.748147+00
97,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4945.jpg,deleted,2025-06-05 10:23:56.748147+00
98,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4834.jpg,kept,2025-06-05 10:23:56.748147+00
99,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4966.jpg,deleted,2025-06-05 10:23:56.748147+00
100,Ethan,photos/Geisel Leaning on Wall with Robe/DSC_4977.jpg,deleted,2025-06-05 10:23:56.748147+00
101,Ethan,photos/Concrete Wall/DSC_5850.jpg,deleted,2025-06-05 10:24:54.224962+00
102,Ethan,photos/Concrete Wall/DSC_5867.jpg,kept,2025-06-05 10:24:54.224962+00
103,Ethan,photos/Concrete Wall/DSC_5880.jpg,kept,2025-06-05 10:24:54.224962+00
104,Ethan,photos/Concrete Wall/DSC_5901.jpg,deleted,2025-06-05 10:24:54.224962+00
105,Ethan,photos/Concrete Wall/DSC_5851.jpg,kept,2025-06-05 10:24:54.224962+00
106,Ethan,photos/Concrete Wall/DSC_5932.jpg,kept,2025-06-05 10:24:54.224962+00
107,Ethan,photos/Concrete Wall/DSC_5936.jpg,kept,2025-06-05 10:24:54.224962+00
108,Ethan,photos/Concrete Wall/DSC_5860.jpg,kept,2025-06-05 10:24:54.224962+00
109,Ethan,photos/Concrete Wall/DSC_5920.jpg,kept,2025-06-05 10:24:54.224962+00
110,Ethan,photos/Concrete Wall/DSC_5888.jpg,kept,2025-06-05 10:24:54.224962+00
111,Ethan,photos/Concrete Wall/DSC_5940.jpg,deleted,2025-06-05 10:25:22.690452+00
112,Ethan,photos/Concrete Wall/DSC_5860.jpg,kept,2025-06-05 10:25:22.690452+00
113,Ethan,photos/Concrete Wall/DSC_5918.jpg,deleted,2025-06-05 10:25:22.690452+00
114,Ethan,photos/Concrete Wall/DSC_5847.jpg,kept,2025-06-05 10:25:22.690452+00
115,Ethan,photos/Concrete Wall/DSC_5851.jpg,deleted,2025-06-05 10:25:22.690452+00
116,Ethan,photos/Concrete Wall/DSC_5868.jpg,deleted,2025-06-05 10:25:22.690452+00
117,Ethan,photos/Concrete Wall/DSC_5913.jpg,kept,2025-06-05 10:25:22.690452+00
118,Ethan,photos/Concrete Wall/DSC_5886.jpg,kept,2025-06-05 10:25:22.690452+00
119,Ethan,photos/Concrete Wall/DSC_5932.jpg,kept,2025-06-05 10:25:22.690452+00
120,Ethan,photos/Concrete Wall/DSC_5916.jpg,deleted,2025-06-05 10:25:22.690452+00
121,Ethan,photos/Concrete Wall Stoles/DSC_6113.jpg,kept,2025-06-05 10:25:54.595136+00
122,Ethan,photos/Concrete Wall Stoles/DSC_6053.jpg,kept,2025-06-05 10:25:54.595136+00
123,Ethan,photos/Concrete Wall Stoles/DSC_6093.jpg,deleted,2025-06-05 10:25:54.595136+00
124,Ethan,photos/Concrete Wall Stoles/DSC_6130.jpg,deleted,2025-06-05 10:25:54.595136+00
125,Ethan,photos/Concrete Wall Stoles/DSC_6111.jpg,kept,2025-06-05 10:25:54.595136+00
126,Ethan,photos/Concrete Wall Stoles/DSC_6131.jpg,kept,2025-06-05 10:25:54.595136+00
127,Ethan,photos/Concrete Wall Stoles/DSC_6163.jpg,deleted,2025-06-05 10:25:54.595136+00
128,Ethan,photos/Concrete Wall Stoles/DSC_6184.jpg,kept,2025-06-05 10:25:54.595136+00
129,Ethan,photos/Concrete Wall Stoles/DSC_6045.jpg,deleted,2025-06-05 10:25:54.595136+00
130,Ethan,photos/Concrete Wall Stoles/DSC_6066.jpg,deleted,2025-06-05 10:25:54.595136+00
131,Ethan,photos/Wide Angle Concrete Wall/DSC_6293.jpg,kept,2025-06-05 10:26:43.362277+00
132,Ethan,photos/Wide Angle Concrete Wall/DSC_6206.jpg,kept,2025-06-05 10:26:43.362277+00
133,Ethan,photos/Wide Angle Concrete Wall/DSC_6226.jpg,kept,2025-06-05 10:26:43.362277+00
134,Ethan,photos/Wide Angle Concrete Wall/DSC_6234.jpg,kept,2025-06-05 10:26:43.362277+00
135,Ethan,photos/Wide Angle Concrete Wall/DSC_6291.jpg,kept,2025-06-05 10:26:43.362277+00
136,Ethan,photos/Wide Angle Concrete Wall/DSC_6352.jpg,deleted,2025-06-05 10:26:43.362277+00
137,Ethan,photos/Wide Angle Concrete Wall/DSC_6339.jpg,deleted,2025-06-05 10:26:43.362277+00
138,Ethan,photos/Wide Angle Concrete Wall/DSC_6225.jpg,kept,2025-06-05 10:26:43.362277+00
139,Ethan,photos/Wide Angle Concrete Wall/DSC_6208.jpg,kept,2025-06-05 10:26:43.362277+00
140,Ethan,photos/Wide Angle Concrete Wall/DSC_6309.jpg,deleted,2025-06-05 10:26:43.362277+00
141,Ethan,photos/Stole Hanging/DSC_5453.jpg,kept,2025-06-05 10:27:37.988906+00
142,Ethan,photos/Stole Hanging/DSC_5423.jpg,deleted,2025-06-05 10:27:37.988906+00
143,Ethan,photos/Stole Hanging/DSC_5448.jpg,kept,2025-06-05 10:27:37.988906+00
144,Ethan,photos/Stole Hanging/DSC_5424.jpg,deleted,2025-06-05 10:27:37.988906+00
145,Ethan,photos/Stole Hanging/DSC_5488.jpg,deleted,2025-06-05 10:27:37.988906+00
146,Ethan,photos/Stole Hanging/DSC_5500.jpg,deleted,2025-06-05 10:27:37.988906+00
147,Ethan,photos/Stole Hanging/DSC_5476.jpg,deleted,2025-06-05 10:27:37.988906+00
148,Ethan,photos/Stole Hanging/DSC_5493.jpg,deleted,2025-06-05 10:27:37.988906+00
149,Ethan,photos/Stole Hanging/DSC_5498.jpg,deleted,2025-06-05 10:27:37.988906+00
150,Ethan,photos/Stole Hanging/DSC_5485.jpg,deleted,2025-06-05 10:27:37.988906+00
151,Ethan,photos/All Stoles Geisel/DSC_4645.jpg,deleted,2025-06-05 10:29:02.11422+00
152,Ethan,photos/All Stoles Geisel/DSC_4739.jpg,deleted,2025-06-05 10:29:02.11422+00
153,Ethan,photos/All Stoles Geisel/DSC_4541.jpg,deleted,2025-06-05 10:29:02.11422+00
154,Ethan,photos/All Stoles Geisel/DSC_4564.jpg,deleted,2025-06-05 10:29:02.11422+00
155,Ethan,photos/All Stoles Geisel/DSC_4740.jpg,deleted,2025-06-05 10:29:02.11422+00
156,Ethan,photos/All Stoles Geisel/DSC_4679.jpg,deleted,2025-06-05 10:29:02.11422+00
157,Ethan,photos/All Stoles Geisel/DSC_4701.jpg,deleted,2025-06-05 10:29:02.11422+00
158,Ethan,photos/All Stoles Geisel/DSC_4745.jpg,kept,2025-06-05 10:29:02.11422+00
159,Ethan,photos/All Stoles Geisel/DSC_4561.jpg,kept,2025-06-05 10:29:02.11422+00
160,Ethan,photos/All Stoles Geisel/DSC_4615.jpg,kept,2025-06-05 10:29:02.11422+00
161,Ethan,photos/Concrete Wall Seated/DSC_6031.jpg,deleted,2025-06-05 10:29:53.797036+00
162,Ethan,photos/Concrete Wall Seated/DSC_6033.jpg,deleted,2025-06-05 10:29:53.797036+00
163,Ethan,photos/Concrete Wall Seated/DSC_6025.jpg,kept,2025-06-05 10:29:53.797036+00
164,Ethan,photos/Concrete Wall Seated/DSC_6029.jpg,kept,2025-06-05 10:29:53.797036+00
165,Ethan,photos/Concrete Wall Seated/DSC_6034.jpg,deleted,2025-06-05 10:29:53.797036+00
166,Ethan,photos/Concrete Wall Seated/DSC_6032.jpg,deleted,2025-06-05 10:29:53.797036+00
167,Ethan,photos/Concrete Wall Seated/DSC_6026.jpg,kept,2025-06-05 10:29:53.797036+00
168,Ethan,photos/Concrete Wall Seated/DSC_6030.jpg,deleted,2025-06-05 10:29:53.797036+00
169,Ethan,photos/Concrete Wall Seated/DSC_6035.jpg,kept,2025-06-05 10:29:53.797036+00
170,Ethan,photos/Concrete Wall Seated/DSC_6027.jpg,kept,2025-06-05 10:29:53.797036+00
171,Ethan,photos/All Stoles Geisel/DSC_4646.jpg,deleted,2025-06-05 10:31:22.33808+00
172,Ethan,photos/All Stoles Geisel/DSC_4600.jpg,kept,2025-06-05 10:31:22.33808+00
173,Ethan,photos/All Stoles Geisel/DSC_4704.jpg,deleted,2025-06-05 10:31:22.33808+00
174,Ethan,photos/All Stoles Geisel/DSC_4677.jpg,kept,2025-06-05 10:31:22.33808+00
175,Ethan,photos/All Stoles Geisel/DSC_4697.jpg,deleted,2025-06-05 10:31:22.33808+00
176,Ethan,photos/All Stoles Geisel/DSC_4611.jpg,kept,2025-06-05 10:31:22.33808+00
177,Ethan,photos/All Stoles Geisel/DSC_4556.jpg,deleted,2025-06-05 10:31:22.33808+00
178,Ethan,photos/All Stoles Geisel/DSC_4750.jpg,deleted,2025-06-05 10:31:22.33808+00
179,Ethan,photos/All Stoles Geisel/DSC_4675.jpg,deleted,2025-06-05 10:31:22.33808+00
180,Ethan,photos/All Stoles Geisel/DSC_4614.jpg,deleted,2025-06-05 10:31:22.33808+00
181,Ethan,photos/Stole Hanging/DSC_5421.jpg,deleted,2025-06-05 10:32:33.675933+00
182,Ethan,photos/Stole Hanging/DSC_5454.jpg,kept,2025-06-05 10:32:33.675933+00
183,Ethan,photos/Stole Hanging/DSC_5492.jpg,kept,2025-06-05 10:32:33.675933+00
184,Ethan,photos/Stole Hanging/DSC_5484.jpg,deleted,2025-06-05 10:32:33.675933+00
185,Ethan,photos/Stole Hanging/DSC_5489.jpg,deleted,2025-06-05 10:32:33.675933+00
186,Ethan,photos/Stole Hanging/DSC_5461.jpg,kept,2025-06-05 10:32:33.675933+00
187,Ethan,photos/Stole Hanging/DSC_5443.jpg,kept,2025-06-05 10:32:33.675933+00
188,Ethan,photos/Stole Hanging/DSC_5447.jpg,deleted,2025-06-05 10:32:33.675933+00
189,Ethan,photos/Stole Hanging/DSC_5438.jpg,deleted,2025-06-05 10:32:33.675933+00
190,Ethan,photos/Stole Hanging/DSC_5495.jpg,kept,2025-06-05 10:32:33.675933+00
191,Ethan,photos/Garden/DSC_7033.jpg,deleted,2025-06-05 10:33:11.990059+00
192,Ethan,photos/Garden/DSC_6867.jpg,deleted,2025-06-05 10:33:11.990059+00
193,Ethan,photos/Garden/DSC_7036.jpg,kept,2025-06-05 10:33:11.990059+00
194,Ethan,photos/Garden/DSC_6906.jpg,kept,2025-06-05 10:33:11.990059+00
195,Ethan,photos/Garden/DSC_7008.jpg,deleted,2025-06-05 10:33:11.990059+00
196,Ethan,photos/Garden/DSC_7037.jpg,deleted,2025-06-05 10:33:11.990059+00
197,Ethan,photos/Garden/DSC_7035.jpg,deleted,2025-06-05 10:33:11.990059+00
198,Ethan,photos/Garden/DSC_6919.jpg,kept,2025-06-05 10:33:11.990059+00
199,Ethan,photos/Garden/DSC_6861.jpg,kept,2025-06-05 10:33:11.990059+00
200,Ethan,photos/Garden/DSC_7011.jpg,deleted,2025-06-05 10:33:11.990059+00
201,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5243.jpg,deleted,2025-06-05 10:33:55.414713+00
202,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5219.jpg,kept,2025-06-05 10:33:55.414713+00
203,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5268.jpg,kept,2025-06-05 10:33:55.414713+00
204,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5304.jpg,kept,2025-06-05 10:33:55.414713+00
205,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5236.jpg,deleted,2025-06-05 10:33:55.414713+00
206,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5288.jpg,kept,2025-06-05 10:33:55.414713+00
207,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5192.jpg,deleted,2025-06-05 10:33:55.414713+00
208,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5260.jpg,deleted,2025-06-05 10:33:55.414713+00
209,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5198.jpg,deleted,2025-06-05 10:33:55.414713+00
210,Ethan,photos/Geisel Wall Leaning with Helmet/DSC_5282.jpg,kept,2025-06-05 10:33:55.414713+00
211,slug,photos/All Stoles Geisel/DSC_4749.jpg,kept,2025-06-05 17:13:24.898711+00
212,slug,photos/All Stoles Geisel/DSC_4702.jpg,kept,2025-06-05 17:13:24.898711+00
213,slug,photos/All Stoles Geisel/DSC_4553.jpg,kept,2025-06-05 17:13:24.898711+00
214,slug,photos/All Stoles Geisel/DSC_4649.jpg,deleted,2025-06-05 17:13:24.898711+00
215,slug,photos/All Stoles Geisel/DSC_4729.jpg,deleted,2025-06-05 17:13:24.898711+00
216,slug,photos/All Stoles Geisel/DSC_4714.jpg,deleted,2025-06-05 17:13:24.898711+00
217,slug,photos/All Stoles Geisel/DSC_4681.jpg,deleted,2025-06-05 17:13:24.898711+00
218,slug,photos/All Stoles Geisel/DSC_4739.jpg,deleted,2025-06-05 17:13:24.898711+00
219,slug,photos/All Stoles Geisel/DSC_4618.jpg,deleted,2025-06-05 17:13:24.898711+00
220,slug,photos/All Stoles Geisel/DSC_4647.jpg,deleted,2025-06-05 17:13:24.898711+00
221,slug,photos/Geisel Leaning on Wall with Robe/DSC_4967.jpg,kept,2025-06-05 17:13:50.442023+00
222,slug,photos/Geisel Leaning on Wall with Robe/DSC_4765.jpg,kept,2025-06-05 17:13:50.442023+00
223,slug,photos/Geisel Leaning on Wall with Robe/DSC_4843.jpg,deleted,2025-06-05 17:13:50.442023+00
224,slug,photos/Geisel Leaning on Wall with Robe/DSC_4943.jpg,deleted,2025-06-05 17:13:50.442023+00
225,slug,photos/Geisel Leaning on Wall with Robe/DSC_4875.jpg,deleted,2025-06-05 17:13:50.442023+00
226,slug,photos/Geisel Leaning on Wall with Robe/DSC_4877.jpg,deleted,2025-06-05 17:13:50.442023+00
227,slug,photos/Geisel Leaning on Wall with Robe/DSC_4899.jpg,kept,2025-06-05 17:13:50.442023+00
228,slug,photos/Geisel Leaning on Wall with Robe/DSC_4975.jpg,kept,2025-06-05 17:13:50.442023+00
229,slug,photos/Geisel Leaning on Wall with Robe/DSC_4825.jpg,deleted,2025-06-05 17:13:50.442023+00
230,slug,photos/Geisel Leaning on Wall with Robe/DSC_4874.jpg,kept,2025-06-05 17:13:50.442023+00
231,slug,photos/Walking/DSC_6442.jpg,kept,2025-06-05 17:14:34.101464+00
232,slug,photos/Walking/DSC_6418.jpg,kept,2025-06-05 17:14:34.101464+00
233,slug,photos/Walking/DSC_6543.jpg,deleted,2025-06-05 17:14:34.101464+00
234,slug,photos/Walking/DSC_6375.jpg,deleted,2025-06-05 17:14:34.101464+00
235,slug,photos/Walking/DSC_6501.jpg,kept,2025-06-05 17:14:34.101464+00
236,slug,photos/Walking/DSC_6566.jpg,deleted,2025-06-05 17:14:34.101464+00
237,slug,photos/Walking/DSC_6570.jpg,deleted,2025-06-05 17:14:34.101464+00
238,slug,photos/Walking/DSC_6428.jpg,kept,2025-06-05 17:14:34.101464+00
239,slug,photos/Walking/DSC_6510.jpg,kept,2025-06-05 17:14:34.101464+00
240,slug,photos/Walking/DSC_6439.jpg,deleted,2025-06-05 17:14:34.101464+00
241,monke,photos/Concrete Wall Stoles/DSC_6046.jpg,kept,2025-06-05 18:05:15.550044+00
242,monke,photos/Concrete Wall Stoles/DSC_6093.jpg,deleted,2025-06-05 18:05:15.550044+00
243,monke,photos/Concrete Wall Stoles/DSC_6083.jpg,deleted,2025-06-05 18:05:15.550044+00
244,monke,photos/Concrete Wall Stoles/DSC_6133.jpg,kept,2025-06-05 18:05:15.550044+00
245,monke,photos/Concrete Wall Stoles/DSC_6040.jpg,kept,2025-06-05 18:05:15.550044+00
246,monke,photos/Concrete Wall Stoles/DSC_6057.jpg,deleted,2025-06-05 18:05:15.550044+00
247,monke,photos/Concrete Wall Stoles/DSC_6073.jpg,deleted,2025-06-05 18:05:15.550044+00
248,monke,photos/Concrete Wall Stoles/DSC_6112.jpg,deleted,2025-06-05 18:05:15.550044+00
249,monke,photos/Concrete Wall Stoles/DSC_6147.jpg,kept,2025-06-05 18:05:15.550044+00
250,monke,photos/Concrete Wall Stoles/DSC_6065.jpg,kept,2025-06-05 18:05:15.550044+00
251,Abby,photos/Walking/DSC_6566.jpg,deleted,2025-06-05 18:27:21.763964+00
252,Abby,photos/Walking/DSC_6467.jpg,kept,2025-06-05 18:27:21.763964+00
253,Abby,photos/Walking/DSC_6397.jpg,kept,2025-06-05 18:27:21.763964+00
254,Abby,photos/Walking/DSC_6542.jpg,kept,2025-06-05 18:27:21.763964+00
255,Abby,photos/Walking/DSC_6435.jpg,kept,2025-06-05 18:27:21.763964+00
256,Abby,photos/Walking/DSC_6373.jpg,deleted,2025-06-05 18:27:21.763964+00
257,Abby,photos/Walking/DSC_6434.jpg,kept,2025-06-05 18:27:21.763964+00
258,Abby,photos/Walking/DSC_6513.jpg,kept,2025-06-05 18:27:21.763964+00
259,Abby,photos/Walking/DSC_6447.jpg,deleted,2025-06-05 18:27:21.763964+00
260,Abby,photos/Walking/DSC_6519.jpg,kept,2025-06-05 18:27:21.763964+00
261,Abby,photos/Concrete Wall Seated/DSC_6026.jpg,deleted,2025-06-05 18:27:41.697937+00
262,Abby,photos/Concrete Wall Seated/DSC_6025.jpg,kept,2025-06-05 18:27:41.697937+00
263,Abby,photos/Concrete Wall Seated/DSC_6028.jpg,deleted,2025-06-05 18:27:41.697937+00
